GEOID,YEAR,Income,Rent as % of Income,HHs
13089021218,2015,"$50,000 to $74,999",25.0 to 29.9 percent,152
13089021218,2015,"$50,000 to $74,999",30.0 to 34.9 percent,10
13089021218,2015,"$50,000 to $74,999",35.0 to 39.9 percent,0
13089021218,2015,"$50,000 to $74,999",40.0 to 49.9 percent,0
13089021218,2015,"$50,000 to $74,999",50.0 percent or more,0
13089021218,2015,"$75,000 to $99,999",Less than 20.0 percent,165
13089021218,2015,"$75,000 to $99,999",20.0 to 24.9 percent,14
13089021218,2015,"$75,000 to $99,999",25.0 to 29.9 percent,8
13089021218,2015,"$75,000 to $99,999",30.0 to 34.9 percent,0
13089021218,2015,"$75,000 to $99,999",35.0 to 39.9 percent,0
13089021218,2015,"$75,000 to $99,999",40.0 to 49.9 percent,0
13089021218,2015,"$75,000 to $99,999",50.0 percent or more,0
13089021218,2015,"$100,000 or more",Less than 20.0 percent,235
13089021218,2015,"$100,000 or more",20.0 to 24.9 percent,0
13089021218,2015,"$100,000 or more",25.0 to 29.9 percent,0
13089021218,2015,"$100,000 or more",30.0 to 34.9 percent,0
13089021218,2015,"$100,000 or more",35.0 to 39.9 percent,0
13089021218,2015,"$100,000 or more",40.0 to 49.9 percent,0
13089021218,2015,"$100,000 or more",50.0 percent or more,0
13089021218,2016,"Less than $10,000",Less than 20.0 percent,0
13089021218,2016,"Less than $10,000",20.0 to 24.9 percent,0
13089021218,2016,"Less than $10,000",25.0 to 29.9 percent,0
13089021218,2016,"Less than $10,000",30.0 to 34.9 percent,0
13089021218,2016,"Less than $10,000",35.0 to 39.9 percent,0
13089021218,2016,"Less than $10,000",40.0 to 49.9 percent,0
13089021218,2016,"Less than $10,000",50.0 percent or more,99
13089021218,2016,"$10,000 to $19,999",Less than 20.0 percent,0
13089021218,2016,"$10,000 to $19,999",20.0 to 24.9 percent,0
13089021218,2016,"$10,000 to $19,999",25.0 to 29.9 percent,0
13089021218,2016,"$10,000 to $19,999",30.0 to 34.9 percent,0
13089021218,2016,"$10,000 to $19,999",35.0 to 39.9 percent,0
13089021218,2016,"$10,000 to $19,999",40.0 to 49.9 percent,0
13089021218,2016,"$10,000 to $19,999",50.0 percent or more,168
13089021218,2016,"$20,000 to $34,999",Less than 20.0 percent,0
13089021218,2016,"$20,000 to $34,999",20.0 to 24.9 percent,0
13089021218,2016,"$20,000 to $34,999",25.0 to 29.9 percent,24
13089021218,2016,"$20,000 to $34,999",30.0 to 34.9 percent,0
13089021218,2016,"$20,000 to $34,999",35.0 to 39.9 percent,34
13089021218,2016,"$20,000 to $34,999",40.0 to 49.9 percent,50
13089021218,2016,"$20,000 to $34,999",50.0 percent or more,119
13089021218,2016,"$35,000 to $49,999",Less than 20.0 percent,0
13089021218,2016,"$35,000 to $49,999",20.0 to 24.9 percent,11
13089021218,2016,"$35,000 to $49,999",25.0 to 29.9 percent,143
13089021218,2016,"$35,000 to $49,999",30.0 to 34.9 percent,189
13089021218,2016,"$35,000 to $49,999",35.0 to 39.9 percent,65
13089021218,2016,"$35,000 to $49,999",40.0 to 49.9 percent,60
13089021218,2016,"$35,000 to $49,999",50.0 percent or more,4
13089021218,2016,"$50,000 to $74,999",Less than 20.0 percent,122
13089021218,2016,"$50,000 to $74,999",20.0 to 24.9 percent,209
13089021218,2016,"$50,000 to $74,999",25.0 to 29.9 percent,108
13089021218,2016,"$50,000 to $74,999",30.0 to 34.9 percent,62
13089021218,2016,"$50,000 to $74,999",35.0 to 39.9 percent,0
13089021218,2016,"$50,000 to $74,999",40.0 to 49.9 percent,14
13089021218,2016,"$50,000 to $74,999",50.0 percent or more,0
13089021218,2016,"$75,000 to $99,999",Less than 20.0 percent,189
13089021218,2016,"$75,000 to $99,999",20.0 to 24.9 percent,13
13089021218,2016,"$75,000 to $99,999",25.0 to 29.9 percent,9
13089021218,2016,"$75,000 to $99,999",30.0 to 34.9 percent,0
13089021218,2016,"$75,000 to $99,999",35.0 to 39.9 percent,0
13089021218,2016,"$75,000 to $99,999",40.0 to 49.9 percent,0
13089021218,2016,"$75,000 to $99,999",50.0 percent or more,0
13089021218,2016,"$100,000 or more",Less than 20.0 percent,401
13089021218,2016,"$100,000 or more",20.0 to 24.9 percent,0
13089021218,2016,"$100,000 or more",25.0 to 29.9 percent,0
13089021218,2016,"$100,000 or more",30.0 to 34.9 percent,0
13089021218,2016,"$100,000 or more",35.0 to 39.9 percent,0
13089021218,2016,"$100,000 or more",40.0 to 49.9 percent,0
13089021218,2016,"$100,000 or more",50.0 percent or more,0
13089021218,2017,"Less than $10,000",Less than 20.0 percent,0
13089021218,2017,"Less than $10,000",20.0 to 24.9 percent,0
13089021218,2017,"Less than $10,000",25.0 to 29.9 percent,0
13089021218,2017,"Less than $10,000",30.0 to 34.9 percent,0
13089021218,2017,"Less than $10,000",35.0 to 39.9 percent,0
13089021218,2017,"Less than $10,000",40.0 to 49.9 percent,0
13089021218,2017,"Less than $10,000",50.0 percent or more,83
13089021218,2017,"$10,000 to $19,999",Less than 20.0 percent,0
13089021218,2017,"$10,000 to $19,999",20.0 to 24.9 percent,0
13089021218,2017,"$10,000 to $19,999",25.0 to 29.9 percent,0
13089021218,2017,"$10,000 to $19,999",30.0 to 34.9 percent,0
13089021218,2017,"$10,000 to $19,999",35.0 to 39.9 percent,0
13089021218,2017,"$10,000 to $19,999",40.0 to 49.9 percent,0
13089021218,2017,"$10,000 to $19,999",50.0 percent or more,126
13089021218,2017,"$20,000 to $34,999",Less than 20.0 percent,0
13089021218,2017,"$20,000 to $34,999",20.0 to 24.9 percent,0
13089021218,2017,"$20,000 to $34,999",25.0 to 29.9 percent,27
13089021218,2017,"$20,000 to $34,999",30.0 to 34.9 percent,0
13089021218,2017,"$20,000 to $34,999",35.0 to 39.9 percent,35
13089021218,2017,"$20,000 to $34,999",40.0 to 49.9 percent,63
13089021218,2017,"$20,000 to $34,999",50.0 percent or more,122
13089021218,2017,"$35,000 to $49,999",Less than 20.0 percent,0
13089021218,2017,"$35,000 to $49,999",20.0 to 24.9 percent,11
13089021218,2017,"$35,000 to $49,999",25.0 to 29.9 percent,13
13089021218,2017,"$35,000 to $49,999",30.0 to 34.9 percent,132
13089021218,2017,"$35,000 to $49,999",35.0 to 39.9 percent,61
13089021218,2017,"$35,000 to $49,999",40.0 to 49.9 percent,63
13089021218,2017,"$35,000 to $49,999",50.0 percent or more,0
13089021218,2017,"$50,000 to $74,999",Less than 20.0 percent,83
13089021218,2017,"$50,000 to $74,999",20.0 to 24.9 percent,235
13089021218,2017,"$50,000 to $74,999",25.0 to 29.9 percent,189
13089021218,2017,"$50,000 to $74,999",30.0 to 34.9 percent,72
13089021218,2017,"$50,000 to $74,999",35.0 to 39.9 percent,0
13089021218,2017,"$50,000 to $74,999",40.0 to 49.9 percent,14
13089021218,2017,"$50,000 to $74,999",50.0 percent or more,0
13089021218,2017,"$75,000 to $99,999",Less than 20.0 percent,112
13089021218,2017,"$75,000 to $99,999",20.0 to 24.9 percent,77
13089021218,2017,"$75,000 to $99,999",25.0 to 29.9 percent,9
13089021218,2017,"$75,000 to $99,999",30.0 to 34.9 percent,0
13089021218,2017,"$75,000 to $99,999",35.0 to 39.9 percent,0
13089021218,2017,"$75,000 to $99,999",40.0 to 49.9 percent,0
13089021218,2017,"$75,000 to $99,999",50.0 percent or more,0
13089021218,2017,"$100,000 or more",Less than 20.0 percent,432
13089021218,2017,"$100,000 or more",20.0 to 24.9 percent,0
13089021218,2017,"$100,000 or more",25.0 to 29.9 percent,0
13089021218,2017,"$100,000 or more",30.0 to 34.9 percent,0
13089021218,2017,"$100,000 or more",35.0 to 39.9 percent,0
13089021218,2017,"$100,000 or more",40.0 to 49.9 percent,0
13089021218,2017,"$100,000 or more",50.0 percent or more,0
13089021301,2014,"Less than $10,000",Less than 20.0 percent,0
13089021301,2014,"Less than $10,000",20.0 to 24.9 percent,0
13089021301,2014,"Less than $10,000",25.0 to 29.9 percent,0
13089021301,2014,"Less than $10,000",30.0 to 34.9 percent,0
13089021301,2014,"Less than $10,000",35.0 to 39.9 percent,9
13089021301,2014,"Less than $10,000",40.0 to 49.9 percent,0
13089021301,2014,"Less than $10,000",50.0 percent or more,103
13089021301,2014,"$10,000 to $19,999",Less than 20.0 percent,0
13089021301,2014,"$10,000 to $19,999",20.0 to 24.9 percent,0
13089021301,2014,"$10,000 to $19,999",25.0 to 29.9 percent,0
13089021301,2014,"$10,000 to $19,999",30.0 to 34.9 percent,0
13089021301,2014,"$10,000 to $19,999",35.0 to 39.9 percent,0
13089021301,2014,"$10,000 to $19,999",40.0 to 49.9 percent,0
13089021301,2014,"$10,000 to $19,999",50.0 percent or more,116
13089021301,2014,"$20,000 to $34,999",Less than 20.0 percent,0
13089021301,2014,"$20,000 to $34,999",20.0 to 24.9 percent,0
13089021301,2014,"$20,000 to $34,999",25.0 to 29.9 percent,0
13089021301,2014,"$20,000 to $34,999",30.0 to 34.9 percent,45
13089021301,2014,"$20,000 to $34,999",35.0 to 39.9 percent,0
13089021301,2014,"$20,000 to $34,999",40.0 to 49.9 percent,88
13089021301,2014,"$20,000 to $34,999",50.0 percent or more,29
13089021301,2014,"$35,000 to $49,999",Less than 20.0 percent,25
13089021301,2014,"$35,000 to $49,999",20.0 to 24.9 percent,49
13089021301,2014,"$35,000 to $49,999",25.0 to 29.9 percent,66
13089021301,2014,"$35,000 to $49,999",30.0 to 34.9 percent,78
13089021301,2014,"$35,000 to $49,999",35.0 to 39.9 percent,0
13089021301,2014,"$35,000 to $49,999",40.0 to 49.9 percent,0
13089021301,2014,"$35,000 to $49,999",50.0 percent or more,0
13089021301,2014,"$50,000 to $74,999",Less than 20.0 percent,68
13089021301,2014,"$50,000 to $74,999",20.0 to 24.9 percent,169
13089021301,2014,"$50,000 to $74,999",25.0 to 29.9 percent,28
13089021301,2014,"$50,000 to $74,999",30.0 to 34.9 percent,0
13089021301,2014,"$50,000 to $74,999",35.0 to 39.9 percent,0
13089021301,2014,"$50,000 to $74,999",40.0 to 49.9 percent,0
13089021301,2014,"$50,000 to $74,999",50.0 percent or more,0
13089021301,2014,"$75,000 to $99,999",Less than 20.0 percent,109
13089021301,2014,"$75,000 to $99,999",20.0 to 24.9 percent,11
13089021301,2014,"$75,000 to $99,999",25.0 to 29.9 percent,0
13089021301,2014,"$75,000 to $99,999",30.0 to 34.9 percent,0
13089021301,2014,"$75,000 to $99,999",35.0 to 39.9 percent,0
13089021301,2014,"$75,000 to $99,999",40.0 to 49.9 percent,0
13089021301,2014,"$75,000 to $99,999",50.0 percent or more,0
13089021301,2014,"$100,000 or more",Less than 20.0 percent,134
13089021301,2014,"$100,000 or more",20.0 to 24.9 percent,0
13089021301,2014,"$100,000 or more",25.0 to 29.9 percent,0
13089021301,2014,"$100,000 or more",30.0 to 34.9 percent,0
13089021301,2014,"$100,000 or more",35.0 to 39.9 percent,0
13089021301,2014,"$100,000 or more",40.0 to 49.9 percent,0
13089021301,2014,"$100,000 or more",50.0 percent or more,0
13089021301,2015,"Less than $10,000",Less than 20.0 percent,0
13089021301,2015,"Less than $10,000",20.0 to 24.9 percent,0
13089021301,2015,"Less than $10,000",25.0 to 29.9 percent,0
13089021301,2015,"Less than $10,000",30.0 to 34.9 percent,0
13089021301,2015,"Less than $10,000",35.0 to 39.9 percent,0
13089021301,2015,"Less than $10,000",40.0 to 49.9 percent,0
13089021301,2015,"Less than $10,000",50.0 percent or more,108
13089021301,2015,"$10,000 to $19,999",Less than 20.0 percent,0
13089021301,2015,"$10,000 to $19,999",20.0 to 24.9 percent,0
13089021301,2015,"$10,000 to $19,999",25.0 to 29.9 percent,0
13089021301,2015,"$10,000 to $19,999",30.0 to 34.9 percent,0
13089021301,2015,"$10,000 to $19,999",35.0 to 39.9 percent,0
13089021301,2015,"$10,000 to $19,999",40.0 to 49.9 percent,0
13089021301,2015,"$10,000 to $19,999",50.0 percent or more,115
13089021301,2015,"$20,000 to $34,999",Less than 20.0 percent,0
13089021301,2015,"$20,000 to $34,999",20.0 to 24.9 percent,26
13089021301,2015,"$20,000 to $34,999",25.0 to 29.9 percent,0
13089021301,2015,"$20,000 to $34,999",30.0 to 34.9 percent,32
13089021301,2015,"$20,000 to $34,999",35.0 to 39.9 percent,0
13089021301,2015,"$20,000 to $34,999",40.0 to 49.9 percent,66
13089021301,2015,"$20,000 to $34,999",50.0 percent or more,40
13089021301,2015,"$35,000 to $49,999",Less than 20.0 percent,30
13089021301,2015,"$35,000 to $49,999",20.0 to 24.9 percent,45
13089021301,2015,"$35,000 to $49,999",25.0 to 29.9 percent,91
13089021301,2015,"$35,000 to $49,999",30.0 to 34.9 percent,78
13089021301,2015,"$35,000 to $49,999",35.0 to 39.9 percent,0
13089021301,2015,"$35,000 to $49,999",40.0 to 49.9 percent,0
13089021301,2015,"$35,000 to $49,999",50.0 percent or more,0
13089021301,2015,"$50,000 to $74,999",Less than 20.0 percent,34
13089021301,2015,"$50,000 to $74,999",20.0 to 24.9 percent,186
13089021301,2015,"$50,000 to $74,999",25.0 to 29.9 percent,45
13089021301,2015,"$50,000 to $74,999",30.0 to 34.9 percent,0
13089021301,2015,"$50,000 to $74,999",35.0 to 39.9 percent,0
13089021301,2015,"$50,000 to $74,999",40.0 to 49.9 percent,0
13089021301,2015,"$50,000 to $74,999",50.0 percent or more,0
13089021301,2015,"$75,000 to $99,999",Less than 20.0 percent,134
13089021301,2015,"$75,000 to $99,999",20.0 to 24.9 percent,13
13089021301,2015,"$75,000 to $99,999",25.0 to 29.9 percent,0
13089021301,2015,"$75,000 to $99,999",30.0 to 34.9 percent,0
13089021301,2015,"$75,000 to $99,999",35.0 to 39.9 percent,0
13089021301,2015,"$75,000 to $99,999",40.0 to 49.9 percent,0
13089021301,2015,"$75,000 to $99,999",50.0 percent or more,0
13089021301,2015,"$100,000 or more",Less than 20.0 percent,140
13089021301,2015,"$100,000 or more",20.0 to 24.9 percent,0
13089021301,2015,"$100,000 or more",25.0 to 29.9 percent,0
13089021301,2015,"$100,000 or more",30.0 to 34.9 percent,0
13089021301,2015,"$100,000 or more",35.0 to 39.9 percent,0
13089021301,2015,"$100,000 or more",40.0 to 49.9 percent,0
13089021301,2015,"$100,000 or more",50.0 percent or more,0
13089021301,2016,"Less than $10,000",Less than 20.0 percent,0
13089021301,2016,"Less than $10,000",20.0 to 24.9 percent,0
13089021301,2016,"Less than $10,000",25.0 to 29.9 percent,0
13089021301,2016,"Less than $10,000",30.0 to 34.9 percent,0
13089021301,2016,"Less than $10,000",35.0 to 39.9 percent,0
13089021301,2016,"Less than $10,000",40.0 to 49.9 percent,0
13089021301,2016,"Less than $10,000",50.0 percent or more,89
13089021301,2016,"$10,000 to $19,999",Less than 20.0 percent,0
13089021301,2016,"$10,000 to $19,999",20.0 to 24.9 percent,0
13089021301,2016,"$10,000 to $19,999",25.0 to 29.9 percent,0
13089021301,2016,"$10,000 to $19,999",30.0 to 34.9 percent,0
13089021301,2016,"$10,000 to $19,999",35.0 to 39.9 percent,0
13089021301,2016,"$10,000 to $19,999",40.0 to 49.9 percent,0
13089021301,2016,"$10,000 to $19,999",50.0 percent or more,208
13089021301,2016,"$20,000 to $34,999",Less than 20.0 percent,0
13089021301,2016,"$20,000 to $34,999",20.0 to 24.9 percent,28
13089021301,2016,"$20,000 to $34,999",25.0 to 29.9 percent,0
13089021301,2016,"$20,000 to $34,999",30.0 to 34.9 percent,0
13089021301,2016,"$20,000 to $34,999",35.0 to 39.9 percent,13
13089021301,2016,"$20,000 to $34,999",40.0 to 49.9 percent,68
13089021301,2016,"$20,000 to $34,999",50.0 percent or more,42
13089021301,2016,"$35,000 to $49,999",Less than 20.0 percent,33
13089021301,2016,"$35,000 to $49,999",20.0 to 24.9 percent,32
13089021301,2016,"$35,000 to $49,999",25.0 to 29.9 percent,67
13089021301,2016,"$35,000 to $49,999",30.0 to 34.9 percent,79
13089021301,2016,"$35,000 to $49,999",35.0 to 39.9 percent,14
13089021301,2016,"$35,000 to $49,999",40.0 to 49.9 percent,0
13089021301,2016,"$35,000 to $49,999",50.0 percent or more,0
13089021301,2016,"$50,000 to $74,999",Less than 20.0 percent,18
13089021301,2016,"$50,000 to $74,999",20.0 to 24.9 percent,151
13089021301,2016,"$50,000 to $74,999",25.0 to 29.9 percent,43
13089021301,2016,"$50,000 to $74,999",30.0 to 34.9 percent,0
13089021301,2016,"$50,000 to $74,999",35.0 to 39.9 percent,0
13089021301,2016,"$50,000 to $74,999",40.0 to 49.9 percent,0
13089021301,2016,"$50,000 to $74,999",50.0 percent or more,0
13089021301,2016,"$75,000 to $99,999",Less than 20.0 percent,130
13089021301,2016,"$75,000 to $99,999",20.0 to 24.9 percent,23
13089021301,2016,"$75,000 to $99,999",25.0 to 29.9 percent,0
13089021301,2016,"$75,000 to $99,999",30.0 to 34.9 percent,0
13089021301,2016,"$75,000 to $99,999",35.0 to 39.9 percent,0
13089021301,2016,"$75,000 to $99,999",40.0 to 49.9 percent,0
13089021301,2016,"$75,000 to $99,999",50.0 percent or more,0
13089021301,2016,"$100,000 or more",Less than 20.0 percent,160
13089021301,2016,"$100,000 or more",20.0 to 24.9 percent,8
13089021301,2016,"$100,000 or more",25.0 to 29.9 percent,0
13089021301,2016,"$100,000 or more",30.0 to 34.9 percent,0
13089021301,2016,"$100,000 or more",35.0 to 39.9 percent,0
13089021301,2016,"$100,000 or more",40.0 to 49.9 percent,0
13089021301,2016,"$100,000 or more",50.0 percent or more,0
13089021301,2017,"Less than $10,000",Less than 20.0 percent,0
13089021301,2017,"Less than $10,000",20.0 to 24.9 percent,0
13089021301,2017,"Less than $10,000",25.0 to 29.9 percent,0
13089021301,2017,"Less than $10,000",30.0 to 34.9 percent,0
13089021301,2017,"Less than $10,000",35.0 to 39.9 percent,0
13089021301,2017,"Less than $10,000",40.0 to 49.9 percent,0
13089021301,2017,"Less than $10,000",50.0 percent or more,71
13089021301,2017,"$10,000 to $19,999",Less than 20.0 percent,0
13089021301,2017,"$10,000 to $19,999",20.0 to 24.9 percent,0
13089021301,2017,"$10,000 to $19,999",25.0 to 29.9 percent,0
13089021301,2017,"$10,000 to $19,999",30.0 to 34.9 percent,0
13089021301,2017,"$10,000 to $19,999",35.0 to 39.9 percent,0
13089021301,2017,"$10,000 to $19,999",40.0 to 49.9 percent,0
13089021301,2017,"$10,000 to $19,999",50.0 percent or more,165
13089021301,2017,"$20,000 to $34,999",Less than 20.0 percent,0
13089021301,2017,"$20,000 to $34,999",20.0 to 24.9 percent,29
13089021301,2017,"$20,000 to $34,999",25.0 to 29.9 percent,0
13089021301,2017,"$20,000 to $34,999",30.0 to 34.9 percent,21
13089021301,2017,"$20,000 to $34,999",35.0 to 39.9 percent,21
13089021301,2017,"$20,000 to $34,999",40.0 to 49.9 percent,33
13089021301,2017,"$20,000 to $34,999",50.0 percent or more,56
13089021301,2017,"$35,000 to $49,999",Less than 20.0 percent,35
13089021301,2017,"$35,000 to $49,999",20.0 to 24.9 percent,0
13089021301,2017,"$35,000 to $49,999",25.0 to 29.9 percent,88
13089021301,2017,"$35,000 to $49,999",30.0 to 34.9 percent,25
13089021301,2017,"$35,000 to $49,999",35.0 to 39.9 percent,47
13089021301,2017,"$35,000 to $49,999",40.0 to 49.9 percent,0
13089021301,2017,"$35,000 to $49,999",50.0 percent or more,0
13089021301,2017,"$50,000 to $74,999",Less than 20.0 percent,16
13089021301,2017,"$50,000 to $74,999",20.0 to 24.9 percent,193
13089021301,2017,"$50,000 to $74,999",25.0 to 29.9 percent,71
13089021301,2017,"$50,000 to $74,999",30.0 to 34.9 percent,11
13089021301,2017,"$50,000 to $74,999",35.0 to 39.9 percent,0
13089021301,2017,"$50,000 to $74,999",40.0 to 49.9 percent,0
13089021301,2017,"$50,000 to $74,999",50.0 percent or more,0
13089021301,2017,"$75,000 to $99,999",Less than 20.0 percent,115
13089021301,2017,"$75,000 to $99,999",20.0 to 24.9 percent,44
13089021301,2017,"$75,000 to $99,999",25.0 to 29.9 percent,0
13089021301,2017,"$75,000 to $99,999",30.0 to 34.9 percent,0
13089021301,2017,"$75,000 to $99,999",35.0 to 39.9 percent,0
13089021301,2017,"$75,000 to $99,999",40.0 to 49.9 percent,0
13089021301,2017,"$75,000 to $99,999",50.0 percent or more,0
13089021301,2017,"$100,000 or more",Less than 20.0 percent,167
13089021301,2017,"$100,000 or more",20.0 to 24.9 percent,9
13089021301,2017,"$100,000 or more",25.0 to 29.9 percent,0
13089021301,2017,"$100,000 or more",30.0 to 34.9 percent,0
13089021301,2017,"$100,000 or more",35.0 to 39.9 percent,0
13089021301,2017,"$100,000 or more",40.0 to 49.9 percent,0
13089021301,2017,"$100,000 or more",50.0 percent or more,0
13089021303,2014,"Less than $10,000",Less than 20.0 percent,0
13089021303,2014,"Less than $10,000",20.0 to 24.9 percent,0
